source	target
Arnt	Sumo1
Tfap2a	Pdia4
Etv4	Hfe
Ar	Hsd11b1
Bcl3	Psd
Ppara	Cpt1b
Relb	Ccl21b
Trp53	Sgpp1
Hif1a	Vegfc
Rarg	Cryab
Rxra	Fabp3
E2f1	Mycn
Nfkb1	Gadd45b
Sos2	Spry1
Rxrg	Scd1
Creb3l3	Pcna
Trp53	Psrc1
Nr3c2	Atp1b3
Hoxa1	Pdgfa
Nfkb1	Pgf
Creb1	Rarb
Ep300	Gapdh
Ppara	Acsbg1
Ets1	Myc
Jun	Atp10a
Mapk3	Il12b
Rxrg	Cyp4a32
Gli2	Wnt2
Sp1	Npr1
Jun	Tff3
Crebbp	Slc2a1
Creb1	Clic4
Tcf7l2	Birc5
Relb	Cdkn1a
Smad4	Cdkn1a
Hoxc8	A930005N03Rik
Sp1	Mdh2
Sp1	F3
Foxo3	Bcl2l11
Smad2	Cdkn1a
Rela	Socs3
Stat3	Dmbt1
Creb1	Hpgd
Rela	Traf2
Trp53	Tnfrsf10b
Ets1	Psen1
Sp4	Gpd2
Ets1	Srf
Trp53	Ddb2
Nfkb1	Hif1a
Epas1	Pgf
Pparg	Apoe
Arntl	Rorb
Creb1	Th
Nfkb1	Birc2
Rel	Il12a
Tfap2a	Mmp2
Sp3	Ucp2
Rxra	Acaa1a
Cebpa	Scgb1a1
Ar	Flii
Mapk10	Il1a
Trp53	Sesn1
E2f1	Mybl2
Mapk11	Tnf
Sp1	Dlx3
Mapk1	Il1a
Hif1a	Hmox1
Smad9	Id4
Hoxa7	Ggta1
Hoxb1	Hoxb2
Myc	Mmp1a
Sp1	Ppia
Egr1	Flt3
Mapk12	Nos2
Sp3	Serpinh1
Mapk10	Smad4
Rxrb	Pck2
Pparg	Sumo1
Nfic	Mbp
Creb3l4	Pcna
Smad3	Col1a1
Hoxa1	Itga8
Pax3	Bmp4
Hif1a	P4hb
Myd88	Ifna14
Zbtb16	Jup
Hoxc8	Pcna
Nfic	Prl3d1
Sfpi1	Prg3
Rxra	Cpt1c
E2f2	Ccne1
Jun	Relb
Cebpa	Ccnb2
Ppara	Nox1
Pax1	Prkar1b
Nr3c2	Atp1a4
Clock	Rorb
Pou2f1	mmu-let-7g-5p
Jun	Il5
Ppara	Me1
Myb	Epx
Ar	Crisp3
Myd88	Ifna5
Rarb	Lgals12
Creb1	H2-Oa
Hnf4a	Slc2a2
Stat3	Crp
Rel	Il12b
Ppara	Cyp4a30b-ps
Myc	mmu-miR-200b-3p
Sp3	Cdkn1a
Tfap2a	Clgn
Pou2f1	C4b
Rxrb	Apoa1
Ep300	Angpt2
Neurog3	Pax4
Pax8	Ncam1
Egr1	Tnf
Myc	Pax3
Atf1	Stat3
Ppara	Cyp4a12a
Gli2	Wnt8b
Sp1	Ldlr
Rxra	Sorbs1
Usf1	Ptgs2
Arnt	LOC100042025
Etv4	Fgfr1
Jun	Il12b
Rel	Tnf
Creb5	Crh
E2f2	Vmn1r227
Hif1a	Slc2a1
Pax5	Bik
Pparg	Slc22a1
Jun	Tgm1
Ppara	Hsd11b1
Etv4	Slc26a1
Sp1	Fas
Smad3	Sf3b2
Creb1	Ltf
Nfkb1	Akt1
Sp1	Bsg
Clock	Bhlhe41
Relb	Ccl19
Tfap2a	Mogs
Nfkb1	Il1rn
Sp4	Psap
Sp1	Lhcgr
Trp53	Tyrp1
Myb	Pdcd4
Pax6	Crygf
Rxrg	Ucp1
Pax6	Pdx1
Rxrg	Slc27a1
Trp53	Mdm4
Sp1	Neu1
Hif1a	Pdk1
Egr2	Hoxa2
Stat1	Pik3r1
Nfkb2	Ccnd1
Rarb	Col1a2
Stat1	Socs3
Trp53	Pik3ca
E2f1	Polr2a
Nfkb2	Bcl2
E2f2	Vmn1r42
Cebpa	Il6
Stat1	Tnfrsf8
Atf6b	Fos
Arnt	Pgk1
Cebpe	Myc
Usf1	Pola2
Ppara	Acaa1b
E2f5	Myc
Brca1	Pou2f1
Esr1	Csk
Ets1	Thy1
Trp53	Gadd45b
Sp1	Vim
Nfya	H2-Oa
Myc	Ccnb1
Nfic	Ada
Sp1	Hba-a1
Cebpa	Orm1
Jun	Tapbp
Creb1	Gzmb
Arnt	Hk1
Rxra	Aqp7
Usf1	Nos2
Ets1	Pcyt1a
Creb1	Grin2b
Usf1	Dffb
Rbpj	Cr2
Pparg	Acsl6
Rela	Nfkb2
Onecut1	Pdx1
Trp53	Egr1
LOC100047997	Mcl1
Rxrb	Plin1
Cebpa	E2f3
Elk3	Nos2
E2f1	Tapbp
Ets1	Mef2a
Rxrg	Acsl6
Ppara	Slc27a4
Nfic	Myog
Myc	Tert
Sos2	Bcl2l1
Creb1	Hspa5
Myb	Rarg
Nfic	Pklr
Rela	Chat
Rarg	Pcp2
Rxrb	Apoa2
Trp53	Nos2
Rxrg	Ehhadh
Nfkb1	Il5
E2f1	Rpl30
Ets1	Plau
Hoxc8	Msln
Ets1	Car5a
Hif1a	Gm5506
Egr1	Hmox1
Pparg	Nr1h3
Pparg	Hgf
Gli1	Wnt2
Rxrb	Scd3
Smad2	Foxh1
Creb1	Osgep
Irf3	Cd86
E2f1	Lactb2
Nfkb1	Csf1
Pou2f1	Csn2
Pou5f1	mmu-miR-302b-3p
Myb	Rag2
Rara	Pcp2
Creb1	Cd74
Sos1	Spred2
Hif1a	Fn1
E2f1	Cd8b1
Sp1	Jund
Stat1	Mt1
Irf7	Ifna11
E2f1	Vmn1r239-ps
Crebbp	Eno1
Creb3l2	Bdnf
Pparg	Dbi
Rarb	Pou5f1
Hoxc8	Ass1
Relb	Gm10591
Ar	Ucp3
Pparg	Nfkb1
Tfap2a	Kctd13
Creb5	Fos
Pou2f1	Enpep
Pax5	Blk
E2f1	Cldn9
Creb3l4	Bcl2
Hif1a	Angpt1
Nfatc1	Tnf
Creb1	H2-DMb1
Rela	Ccl2
E2f2	2010106C02Rik
Tfdp1	Ccne2
Nfkb1	Bik
Trp53	Glipr1
Rel	Il2
Sfpi1	Camk1d
Esr1	Trpv5
Rara	Rbp2
Srf	Fos
Pparg	Med1
Nfkb1	Vegfa
Stat3	Cpt1c
Cebpa	Gba
Sfpi1	G6pd2
Myc	LOC640611
Creb1	H2-DMb2
Arnt	Senp2
Myd88	Ifna12
Pax2	Wnt1
Rxra	Scp2
Runx1t1	Jup
Cebpa	Krt12
Nfyc	Cd74
Trp53	Tsc2
Stat3	Ccnd2
Atf2	Npy
Sp1	Mt3
Arnt	Tek
Usf2	Dffb
Ets1	Mmp13
Stat1	Pgf
Hif1a	Retnla
Nfkb2	Birc2
Pparg	Angptl4
Trp53	Tert
Usf2	Pax5
Nfkb1	Gad1
Irf7	Ifnb1
Atf4	Bdnf
Arnt	Ltbr
Sp1	Stat3
Pax6	Mitf
Rara	Aldh1a1
Usf2	Cox5b
Elk1	Ccnd2
Trp53	Gadd45g
Jun	Klk1b4
Atf4	Fosb
Gli1	Wnt7b
Egr2	Fas
Gli1	Ptch2
Hif1a	Sumo1
Nfic	Col1a1
Cebpb	Scgb1a1
Jun	Il5ra
Creb1	Ren1
Nfatc4	Tnf
Pou2f1	Ccnd1
Nfkb1	Nol3
Smad3	Pparg
Cebpd	Ptgs2
Sp1	Oprd1
Ar	Scd1
Sp1	Pdpn
Nfic	Sftpc
Rfxap	H2-Ab1
Ep300	Hmox1
Fos	Pgf
E2f1	Tkt
Atf3	Fgf2
Sp2	Hspa1b
Usf2	Spp1
Smad5	Id2
Ep300	Cdkn1a
Tfap2a	Ugcg
Ar	Apob
Myc	Cdkn2b
Myb	Runx2
Ppara	Cpt1c
Sp1	Cd5
Creb3l2	Mcl1
Ets1	Elavl1
Nfyc	H2-DMa
Crebbp	Vegfb
Myb	Tnfrsf10b
Myb	Cdk1
Rxrb	Scd2
Rbpj	Ptcra
Ep300	Timp1
Sp1	Kit
Irf5	Tnf
Cebpb	Ccl3
Rxrb	Me1
Relb	LOC100041593
Sfpi1	Aif1
Atf1	Sfrp4
Ppara	Apoa5
Hoxc8	Pmp22
Ppara	Med1
Npas2	Rorc
Nfkb1	Figf
Smad3	Erbb2ip
Rara	Fli1
Ctnnb1	Ccnd2
Ep300	Bcl2
Rela	Ebi3
Sp1	Hspa1b
Sfpi1	Myb
Arnt	Eno2
Esr1	Rdh16
Sp1	Bcl3
Myd88	Cxcl1
Pou2f1	Lcn8
Stat1	Nos2
Pou5f1	mmu-miR-302d-3p
Mapk9	Smad4
E2f1	A930017K11Rik
Fos	Mmp1b
Rxrb	Cd36
Sp1	Mt1
Rela	Fas
Pax2	Pax5
Stat2	Ccnd3
Esr1	Nos2
Jun	Timp1
Pparg	Plin4
Foxo1	Fbp1
Ets1	Ptgs2
Rfx5	H2-Ob
Sp1	Prf1
Sp1	Hpn
Trp53	Krt19
Rela	Wt1
Rxrg	Pck1
Jun	Pah
Ep300	Pfkfb4
Trp53	Spp1
E2f2	Zfp169
Tcf7l1	Birc5
Nfyc	H2-Oa
Neurog3	Nkx2-2
Myd88	Tnf
Rara	Pthlh
Pparg	C1qtnf3
Rela	Traf3
Creb3l1	Mitf
Sp1	Tnfrsf10b
Pax1	Slc22a6
Myd88	Gm12597
Sp1	Nol3
Pou2f1	Jund
Pou2f1	Fgfr1
Gli1	Wnt9a
Mapk12	Il6
Myc	Nbn
Rxrb	Cyp27a1
Mapk8	Il6
regulator_symbol	target_symbol
Rela	Ccl4
Myb	Etf1
Ets1	Gata1
Smad3	Myc
Rbpjl	Fgr
Crebbp	Aldoa
Sp3	Ces2c
Sp3	Acta2
Jun	Ltf
Stat5a	Ccnd3
Rxrb	Mmp1a
Nfkb1	Nfkbia
Sp1	Ahrr
Creb1	Met
Ppara	Aip
Sp1	Tgm1
Rarg	Hoxd4
Rxrg	Acox1
Irf7	Ifna7
Stat3	Pfkp
Sp3	Ahr
Nkx2-2	Iapp
Sp1	Zfp354c
Relb	Gm2023
Nfkb1	Madcam1
Rela	Smad7
Epas1	Tgfb1
Usf2	Fshr
Cebpa	H2afx
Stat3	Ccnd1
Arnt	Vegfb
Epas1	Vegfa
Rxrg	Acadm
Nfkb1	Tapbp
Rarb	Npdc1
Smad4	Slc2a1
Pgr	Abcb1b
Rarb	Grip1
Creb1	Tgfb2
Creb5	Mcl1
Ets1	Cd79b
Stat3	Tnf
Jun	Trp53-ps
Hoxc8	Adam19
Ppard	Acox3
E2f1	Nkx1-2
Nfkb1	Nudt1
Sp1	Ncam1
E2f2	Olfr808
Rarb	Rara
Myb	Erf
Rela	Il1a
Mapk12	Il23a
Nfkb1	Cflar
Myb	Uchl1
LOC100047997	Pdyn
Nfkb1	Socs3
Tcf7	Ccnd3
Smad4	Cdkn2b
Rara	Ngfr
Rxrb	Lpl
Nfya	H2-DMa
Hoxc8	Elmo2
Creb3l1	Bcl2
Foxo3	G6pc2
Ppara	Mmp3
Creb1	Mapk1
Nfic	Afp
Tfap2a	Pkd1
Arnt	Eno3
Rxrb	Cyp4a31
Creb3l1	Bdnf
Hif1a	Cdkn1a
Stat3	Mt1
E2f1	Rela
Stat3	Cpt1b
Egr1	Icam1
Rela	Afp
Cebpb	Trp53-ps
Pparg	Atp2a2
Usf1	Bmp4
Mapk13	Il6
Mapk8	Jun
Pdx1	Ins2
Nfkb1	Cxcl2
Rxrb	Slc27a4
Irf7	Ifna12
Jun	Cdk5
Hif1a	Eno1
Stat1	Socs4
Rxra	Acsl5
Ets1	Oprd1
Zbtb17	Cdkn2b
Usf1	Fasn
Tfap2a	Fos
Ppara	Gata3
Stat3	Myd88
Tfap2a	Hsd17b2
Creb3l1	Pdyn
Rxra	Ucp1
Trp53	Bax
Mapk3	Il23a
Smad3	Pex6
Cebpa	Retn
Mapk10	Tnf
Sp4	Myh6
Jun	Klf1
Gli3	Wnt4
Nr3c2	Fxyd4
Mapk9	Il18
Rxrg	Pdpk1
Wt1	Podxl
Jund	Th
Crebbp	Angpt4
Tfap2a	Atp2a2
Sp4	T
Creb1	Slc29a1
Atf6b	Mcl1
Smad7	Col3a1
Gli1	Wnt7a
E2f1	Socs3
Myb	Epo
Tfap2a	Cdh1
Egr1	Twist1
Myd88	Il12a
Nfic	Gfap
Fos	Mmp1a
Rxrb	Fads2
Ets1	Ccl3
Stat2	Socs5
Smad3	Pcna
Ep300	Egf
Rxrb	Acaa1b
Tcf7l2	Jun
Sfpi1	Msr1
Nfkb1	Oprd1
Hif1a	Pdgfb
Rxrb	Cpt2
Etv4	Fgfr3
Creb3l1	Arc
Tcf7l1	Ccnd3
Nfic	Ncam1
Rela	Cebpb
Hif1a	Tff3
Nfkb1	Cacna1e
Stat3	Pik3r1
Ppara	Cyp4a14
Atf3	Gcg
Atf4	Mcl1
Ep300	Eno2
Creb1	Elavl1
Ar	Slc22a1
Hif1a	Ddit4
Stat5b	Pim2
Wt1	Pax2
Myc	Eno1
Junb	Il12b
E2f1	Nppc
Tfap2a	Ceacam2
Pou2f1	Rel
Smad4	Id2
Hif1a	Timp1
Rxrg	Nr1h3
Myd88	Ifna2
Usf2	Oprd1
Jun	Prdx3
Hif1a	Tgfb1
Stat6	Socs7
Nfkb1	Mmp9
Arnt	Timp1
Wt1	Slc22a6
Rel	Rdh7
Rxrg	Scd2
Myb	Bcl2
Rbpj	Fcer2a
Hoxc8	Ly6a
Pou2f1	Gnrhr
Tcf3	mmu-miR-451a
Rarb	Ncoa2
E2f2	Mc2r
Nfic	Skiv2l
Usf2	Mt1
Neurod1	Iapp
Sp2	Ucp2
Epas1	Retnla
Rela	Rel
Elk4	Fos
Rxrg	Acsl1
Sfpi1	Gsc
Cebpa	Fgl2
Nfya	H2-DMb2
Rela	Traf4
Crebbp	Bcl2
Trp73	Psrc1
Rfxank	H2-DMa
Usf2	Cfh
E2f1	Arl14
Trp53	Lrdd
Ar	Nos2
Jun	Slc20a1
Tfap2a	Vegfc
Hoxa1	Erf
Rel	Nol3
Gli3	Wnt5b
Etv4	Cd5
Crebbp	Pgk1
Esr1	Bmp2
Pparg	Ncoa1
Trp53	Trp53inp1
Hif1a	Nkx3-1
Rarb	Scd1
Gli3	Gli2
Ppara	Cited2
Nfkb2	Chat
Smad5	Id4
Fos	Vegfc
Rxra	Cpt1a
Usf1	Fshr
Arntl	Per1
E2f1	Ccne1
Creb3	Crh
Rxra	Ubc
Clock	Per1
Gli2	Bmp2
Stat3	Mcl1
Clock	Nr1d1
Sp3	Fbln1
Trp53	Rfwd2
Myd88	Il6
Jun	Nudt1
Sp1	Ahr
Sp1	Mmp9
Creb3	Pdyn
Creb1	Plat
Nr1h4	Abcc2
Ets1	Mmp14
Tfap2a	Pomc
Pou3f2	Serpine2
Sfpi1	Csf2ra
Sp1	Cldn19
Mapk3	LOC640611
Ppara	Apoa1
Nr3c2	Scnn1b
Ets1	Pthlh
Npas2	Rorb
Sp1	Il13
Rarb	Hoxa1
Cebpa	Elane
Myc	Cstb
Hif1a	Map2k4
Ar	Mecr
Stat6	Adam8
Myb	Cd5
Hif1a	Pfkfb4
Tal1	Kdr
Pou2f1	Cd79b
Jun	Vegfc
Rfxank	H2-DMb2
Sp1	Hoxa4
Stat1	Vegfb
Usf1	Ces2c
Esr1	Avp
Sfpi1	Il4
Nfkb2	Tnfsf13b
Rxra	Adipoq
Rbl1	Myc
Rara	Etv4
Hoxc8	Serpinf1
Ep300	Hk2
Hoxa1	Ccng2
Ep300	Edn1
Mapk13	Tnf
Ar	Mttp
Smad2	Slc2a1
Brca1	Xrcc2
Rxrb	Acsbg1
Ets1	Anpep
Tfap2a	Pggt1b
Stat3	Cpt1a
E2f2	Rcc1
E2f1	Cetn2
Fos	Th
Sfpi1	Ly9
Mapk10	Il12a
Myb	Cdkn1b
Trp53	Cdc42
Rxrg	Cyp4a12b
Nr3c2	Atp1b1
Rxrg	Cd36
Nfic	Lcn8
Ar	Tgfbr3
Sp1	Gdnf
Mapk9	Il12a
Sp1	Cdh5
Creb1	H2-Ea-ps
Hoxb4	Rarb
Gli3	Wnt10a
Stat6	Itgb3
Egr1	F3
Sp1	Bak1
Creb1	Bdkrb1
Sp1	St6galnac2
Usf1	Pdx1
Etv4	Btk
Hif1a	Krt19
Creb3l4	Arc
Mapk3	Pdyn
Rfxap	H2-Ea-ps
Hif1a	Trf
Sp1	Ccl17
Max	Cks1b
Elk1	Sin3a
Sp1	Casp9
Myb	Pbsn
Foxa2	Pdx1
Trp53	Topors
Etv4	Car5a
Sfpi1	Pip
Sp1	Slc6a4
Npas2	Rora
Usf1	Cpt1a
Nfkb1	Ptgs2
Sos1	Ccnd2
Pparg	Gata3
Atf4	Arc
Tcf3	mmu-miR-709
Epas1	Vegfb
Stat1	Bcl6
E2f1	Cdc45
Rxrb	Cyp4a14
Cebpd	Pparg
Myb	Anpep
Irf7	Ifna1
Nfkb1	Tal1
E2f1	Rrm2
Tal1	Lmo2
Smad1	Col5a1
Ets1	Timp1
Rarg	Cyp26a1
Ppara	Pdk4
Clock	Rorc
Cebpa	Afp
Creb1	Arc
Nfkb1	Chat
Creb1	Npy
Crebbp	Timp1
E2f1	Gas1
Trp53	Ppia
Usf1	Cited1
Gli3	Wnt5a
Esr1	Calb1
Esr1	Gal
E2f1	Tgfbi
Rel	Myc
Trp53	Rprm
Gli2	Hhip
Sp3	Ren1
Nfic	Ski
Rarg	Scd1
Tfap2a	Ggt1
Egr1	Olfr54
Rarb	Lamb1
Pparg	Tmem159
Creb1	H2-Aa
Rarb	Nkx2-1
Myd88	Il1b
Sfpi1	Fcgr3
Rxrg	Cyp4a29-ps
Rxra	Fabp1
Sp3	Gh
Jun	Gria2
Creb3l2	Arc
Stat3	Pgf
Ar	Trh
Jun	Fgfr1
Hif1a	Eno2
Rara	Rqcd1
Cebpb	Otc
Jun	Mmp13
Pax6	Crybb2
Tfap2a	Ptgs2
Gli2	Ptch2
Tnf	Icam1
Hoxc8	Il1r2
Pparg	Gk2
Irf3	Cd40
Sp3	Il10
Hoxa7	Gal
Jun	Msx1
Ar	Fabp1
Ets1	Nol3
Jun	Elavl1
Tnf	Vcam1
Tfap2a	Ucp2
Trp53	Pmaip1
Ep300	Angpt1
Egr1	Prkar1b
Rela	Atp12a
Tfap2a	Slc26a1
Creb1	Cyp11a1
Ar	Ncoa2
Trp53	Banp
Jun	Il6
Jun	Csf1
Nfkb1	Birc3
Vdr	Trpv5
Nfkb1	Ifngr2
Npas2	Per2
Ppard	Ilk
Tfap2a	B4galt1
Vdr	Atp2b1
Atf1	Ptgs2
Jun	Rela
Gli3	Hhip
E2f2	Arl14
Jun	Nfe2l1
Pou2f1	Myf5
Smad3	Dspp
Foxo3	G6pc
Tfap2a	Ifngr2
Hif1a	Ldha
Sp1	Il3ra
Fos	Cdk4
Nfkb1	Apoa1
Creb1	Tcra
Ppara	Fabp1
Etv4	Spp1
E2f1	Rel
E2f2	Lrrc25
Sp1	Etv2
Etv4	Srf
Tfap2a	Oprd1
Creb1	Ift81
Trp53	Terc
Gli3	Bmp4
Jun	Figf
Myd88	Ifna9
Nfkb1	Sdc4
Ppard	Cpt1c
Jun	Il13
Rxrg	Slc27a4
Myc	mmu-miR-200c-3p
E2f1	Pola1
Nfic	Runx2
Elk1	Ccnd1
Stat1	Ciita
Myc	mmu-miR-200a-3p
Rela	Cxcl2
Tfap2a	Abcb1a
Gli2	Fgf15
Creb1	Ptgs2
Creb1	Sftpb
Foxo1	Fbp2
Jun	LOC640611
Creb1	H2-DMa
Nr0b2	Slco1a6
E2f1	tk
Myc	Cks1b
Sp1	Slc19a1
Ets1	Rdh7
Esr1	Atp2b1
Hoxc8	Srd5a2
Epas1	Tek
Egr1	Tubb4b
Wt1	Bcl2
Rxra	Olr1
Myb	Pla2g4a
Tfap2a	Slc6a4
Rxrg	Ubc
Rxra	Angptl4
Sp1	Prph
Ar	Pbsn
Tfap2a	Oaz1
Pax6	Palm
Irf7	Ifna13
E2f2	Fbxl21
Erg	Col11a2
Smad4	Id4
Stat6	Tnf
Stat1	Scgb1a1
Sp1	Psap
Rxrb	Acsl6
Creb1	Mitf
Ppara	Cyp4a29-ps
Gli3	Foxa2
Hoxc6	Ncam1
Atf2	Fos
Hif1a	Bid
Stat6	Socs2
Myd88	Ifnb1
E2f1	Atp2a2
Stat2	Ccnd1
Tfap2a	Msx1
Nfkb2	Traf5
E2f1	Ctsf
Nfia	Col1a2
Sp1	Adar
Arnt	Pfkl
E2f1	Rcc1
Stat3	Ppargc1a
Foxo3	Pck2
Stat1	Mapk1
Jun	Csf2
Rxra	Pck1
Etv4	Agtr2
Creb3	Npy
Mybl2	Fgf4
Gli3	Wnt3
Rbpjl	Hes1
Crebbp	Hk3
Usf2	Ceacam2
E2f1	S100a9
Sp1	Cdc25a
Epas1	Tgfb2
Sp3	Ahrr
Tfap2a	Atp10a
Sp1	Tnfrsf8
Mapk12	Il12b
Pou3f2	Cited1
E2f1	Fzd1
Npas2	Per3
Usf1	Pax5
Rela	Traf6
Hif1a	Angpt2
Fos	LOC640611
Stat1	Socs1
Myb	Fgf4
Sp1	Met
Sp1	Htr3a
Pparg	Ucp1
Esr1	Isl1
Vdr	S100g
Rara	Col1a2
Mapk11	Il6
Rxrg	Cyp27a1
Rarg	Nkx2-1
Gli3	Wnt1
Etv4	Cbx2
Rxra	Cyp4a12a
Ar	Pou2f1
Tfdp2	Ccne2
Jun	Olfr54
Atf4	Crh
Rara	Hoxa5
Rxrb	Pltp
Rela	Blk
Sos2	Ccnd3
Rela	Bik
Egr3	Ctsl
Smad3	Cebpb
Jun	Col5a1
Smad2	Col1a1
Etv4	Mmp2
Clock	Cry2
Tcf7l1	Mmp7
Crebbp	Eno2
Myb	Ppia
Rarb	Pck1
Wt1	Amh
Nkx2-2	Gck
Rxrb	Acsl4
Nfkb1	Il15
Pax6	Ins2
Ets1	Tgfbr2
Arnt	Angpt1
Pparg	Mmp3
Pparg	Pdk4
Gfi1	mmu-miR-196b-5p
Trp53	Mgmt
Smad3	Bax
Egr2	Hoxb2
Jun	Dbh
Ar	Lpl
Atf1	Tgm1
Ep300	Tfrc
Ar	Pou3f3
Elk1	Fos
Mapk8	Il18
Usf1	Msx1
Etv4	Vim
Hif1a	Senp2
Sp1	Htt
Jun	Prkar1b
Trp53	Cdkn2a
Creb1	Dusp1
Rxra	Ilk
Sp1	Ucp2
Etv4	Bdkrb1
Trp53	Rhoa
Ppara	Slc22a1
Egr1	Gad1
Trp53	Cyp1b1
Sp1	Pkd2
Rxra	Acsl3
Ets1	Fgl2
Nfkb1	Ccnd3
Sfpi1	Il5ra
Rxra	Cd36
Tfap2a	H19
Nfkb1	Cxcr5
Stat3	Hif1a
Stat1	Nkx2-1
Nfkb2	Icam1
Hoxb3	Nkx2-1
Ddit3	mmu-miR-708-3p
Jund	Plau
Hoxa5	Th
Clock	Per3
Hoxb1	Phox2b
Runx1	Jup
Runx1	Csf1r
Ar	Hoxa1
Ets1	Itgb3
Creb3l4	Fos
Jun	Mmp1b
Cebpb	Dmbt1
Jun	Crisp1
Jun	Ptgs2
Esr1	Mdm2
Stat5b	Socs4
Jun	Jund
Creb3l2	Pdyn
Ar	Tat
Epas1	Tgfa
Nfic	Mt1
Hif1a	Epx
Erg	Setdb1
Usf1	Sdc1
Egr1	Cbx2
Jun	Slc38a1
Hif1a	Pfkfb1
Crebbp	Mitf
Rxrg	Apoc3
Jun	Col7a1
Gli2	Foxa2
E2f2	Myl2
Stat4	Myc
Hoxc8	Ankrd1
Stat3	Vegfc
Pparg	mmu-miR-378a-5p
Nfic	B4galt1
Sp1	Birc5
Sp1	Pax8
Smad9	Id3
Pax2	Gcg
Stat5b	Socs7
Usf2	Bmp4
Nfya	H2-Ab1
Rarb	Ctnnb1
Ep300	Trf
Pparg	Acsl1
Hoxc8	Slc16a4
Trp53	Hnrnpab
Sp1	Alpl
Creb1	Pcna
Ar	Dhrs4
Irf7	Ifna4
E2f2	Rel
Rela	Il12a
Akt1	mmu-miR-21a-5p
Atf6b	Pdyn
Jun	Emilin1
Hoxa5	Igfbp1
Ar	Nsd1
Hif1a	Pfkfb2
Trp53	Mdm2
Nfic	Mapk3
Trp53	Ppm1d
Rxrg	Acadl
Sp1	Ltf
Arntl	Bhlhe41
Rara	Lgals12
Smad2	Myc
Egr3	Fasl
Rxrg	Acsl5
Tcf7l1	Myc
E2f1	Myb
Stat1	Fas
Foxo3	Rbl2
Creb1	Cdk1
Rxrb	Angptl4
Arnt	Cdkn1b
Hoxa10	Ccng2
Ppara	Nfkbia
Trp53	Akt1
Smad5	Id3
Trp53	Gja5
Ets1	Pkd1
Pparg	Scd3
Hif1a	Cdkn1b
Crebbp	Tek
Stat3	Vegfa
Crebbp	Angpt2
Mitf	Tyr
Cebpa	Adrb3
Neurog3	Pax6
Crebbp	Gm5506
Jun	Myb
Pparg	Cyp27a1
Cebpa	Amelx
Rxrg	Plin1
Trp53	Sesn3
Gli1	Wnt10a
Sfpi1	Nfkb1
Tfap2a	Abcd2
Trp53	Epha2
Hif1a	Krt14
Etv4	Rpl32
Smad2	Pitx2
Pou2f2	Hmgb2
Creb1	Hfe
Hif1a	Hkdc1
Hif1a	Gbe1
Onecut1	Neurog3
Rela	Traf5
Creb5	Arc
Sp1	Abcc1
Stat1	Cxcl10
Usf1	Trim25
Atf1	Nr4a1
Hif1a	Tgfb3
Hoxc8	Pou6f1
Jun	Ucp2
Rxra	Cyp4a32
Ar	Lgals12
Mapk1	Pdyn
Pparg	Abcg1
Rarb	Fli1
Rarg	Ctnnb1
Npas2	Nr1d1
Pou2f1	Rdh7
Creb5	Pdyn
Creb1	Cryaa
Mapk10	Jun
E2f2	A930017K11Rik
Hlf	Ikbkg
Hoxa1	Etf1
Hif1a	Bhlhe40
Ets1	Igbp1
Mapk1	Il6
Jun	Slc6a4
Smad1	Id4
Pou2f1	Snrpa
Usf2	Tnfrsf8
Creb1	Sfrp4
Rxrb	Apoc3
Fosb	Rela
Rxrb	Ehhadh
Usf1	Tnfrsf8
Jun	Il2
Nr3c2	Atp1a2
Tfap2a	Ctsl
Trp53	Gsn
Mapk12	Il18
Mapk1	Il1b
Arnt	Pfkfb3
Esr1	H19
Rfxap	H2-DMb1
Epas1	Pdgfa
Mapk12	Il1b
Atf6b	Fosb
Creb1	Inha
Nfkb1	Atp12a
Nfic	Gpam
Stat1	Shh
Smad2	Col3a1
Nfkb1	Traf3
Pml	Ccna1
Smad7	Muc4
Tal1	Rnf41
Clock	Cry1
Tfap2a	Lamb3
Rxra	Acox1
Hif1a	Pgk1
Esr1	Hgf
Cebpb	Crp
Atf4	Bcl2
Stat5a	Socs5
Irf7	Ifna6
Stat6	Socs4
Tfap2a	Klf16
Crebbp	Vegfa
Stat1	Socs5
Nfkb1	Il2
Pparg	Adipoq
Crebbp	LOC100042025
Trp53	Stmn1
Stat1	Pfkp
Sp1	Il10
Usf2	Cited1
Sos1	Spry4
Pax2	Sfrp2
Rxra	Gk2
Usf2	Mitf
Foxo3	Pck1
Ppara	Apoc3
Creb3l1	Crh
Gli1	Wnt8a
Stat3	Socs2
Trp53	Abcb1b
Nfatc2	Tnf
Lef1	Ccnd3
Nfic	F7
Ppara	Scarb1
Clock	Per2
Irf7	Gm12597
Nfkb1	Cxcl9
Tcf7l2	Ppard
Rxrb	Cyp4a10
Usf1	Slc2a5
Usf2	Pdx1
Sfpi1	Met
Nfkb1	Icam1
Stat3	Figf
Bcl3	Tnf
Fosb	Nfkb1
Rara	Grip1
Stat5a	Bcl2l1
Creb3l4	Fosb
Rela	Birc7
LOC100047997	Npy
Etv4	Zhx1
Rxrb	Pdpk1
Sp3	Pou5f1
Creb1	Brca1
Stat2	Socs2
Slc39a11	mmu-miR-7a-5p
Trp53	Ei24
Creb1	Per3
Egr1	Ctsl
Rara	Rara
Ar	Abcc2
Rxrg	Acaa1a
Gli2	Ptch1
